    0.421096607126993128E+01    0.304653361470687711E+01    0.117008305733383811E+02    0.578150146645121623E+02    0.287696307639704295E-01   -0.100949156734341059E+03
    0.426851728091547589E+01    0.298232586336290595E+01    0.112967400720226188E+02    0.581145896314759653E+02    0.304687716314079204E+00   -0.100845797612892412E+03
    0.428604799035346051E+01    0.299764411276296627E+01    0.860805211785971913E+01    0.606574284893505933E+02    0.253372885483970922E+01   -0.100824603468303380E+03
    0.423098261175949997E+01    0.310466059554812635E+01    0.121968567328352240E+02    0.544093197311185008E+02    0.101943796935001649E+00   -0.100813943861472623E+03
    0.429801891093331889E+01    0.299887410855822756E+01    0.921085585904499560E+01    0.594432705193621658E+02    0.158494993733044078E-01   -0.100739611446089711E+03
    0.428092546218800596E+01    0.302238782512556181E+01    0.125336884580181547E+02    0.562678452704035266E+02    0.382936140201058306E+01   -0.100466413154593099E+03
    0.429800207491893982E+01    0.297832712645304287E+01    0.745465135182969441E+01    0.573632841824229018E+02    0.123135556027975310E+00   -0.100463970998204857E+03
    0.423842550404269325E+01    0.303858663141634011E+01    0.920128283039790773E+01    0.520922682458843909E+02    0.110678781001461091E+01   -0.100443561953618357E+03
    0.424798589077264221E+01    0.304914539205324031E+01    0.124720590752220506E+02    0.535648792005531860E+02    0.247248052944253451E-02   -0.100443560219694945E+03
    0.420160655303579134E+01    0.309746925634686487E+01    0.121882166238353022E+02    0.551804255992938053E+02    0.418754638042486249E+00   -0.100280812429358278E+03
    0.427194801102078880E+01    0.302955608899598783E+01    0.122677935862190886E+02    0.542458349913078877E+02    0.170019869776199428E+00   -0.100254491365130363E+03
    0.424163345180272433E+01    0.307373181523021444E+01    0.752554397450423984E+01    0.553721670362222866E+02    0.227032089846436813E+01   -0.100247018188338259E+03
    0.421333952579439508E+01    0.312408101698494445E+01    0.108757774971240160E+02    0.572186004810826816E+02    0.862706994030652208E+00   -0.100241361164213757E+03
    0.424066087118805779E+01    0.306844522150582311E+01    0.125921581999050947E+02    0.606124704036852791E+02    0.218779680672725657E+00   -0.100229623928351330E+03
    0.424885032939348939E+01    0.309087815340290106E+01    0.111848168232695571E+02    0.596792029451457893E+02    0.314739263236580372E-01   -0.100227480050830721E+03
    0.426142121073949198E+01    0.308654176539934877E+01    0.110441725860191564E+02    0.567050946892450938E+02    0.104979801314380810E-02   -0.100152521150473561E+03
    0.426441525034824132E+01    0.300349281349229980E+01    0.774419147563883303E+01    0.530479999618054734E+02    0.550955038080175232E-02   -0.100083299300974261E+03
    0.425079718882060842E+01    0.304391174523476060E+01    0.131607272125105155E+02    0.554576867385954486E+02    0.303702649958782680E-02   -0.100016359367988215E+03
    0.422060416170510955E+01    0.306123798507461853E+01    0.119433245869775728E+02    0.602535497031082414E+02    0.366768548549193316E-01   -0.999912258346111855E+02
    0.422809319365613767E+01    0.308470032275880790E+01    0.135147489573417658E+02    0.572004665737185363E+02    0.214747670428865013E-02   -0.999253019068846697E+02
    0.426019863499041573E+01    0.301281107681211502E+01    0.125740059957006345E+02    0.560894079926600710E+02    0.102492674260012517E+01   -0.999108661938547726E+02
    0.424446114513057982E+01    0.305273804959729045E+01    0.909863355151467168E+01    0.524051284061340965E+02    0.219523923465073751E-02   -0.998122198873716115E+02
    0.427336634859879538E+01    0.299453892154744983E+01    0.118960419895708576E+02    0.563735593012427145E+02    0.351391281334259356E-01   -0.997163726444326386E+02
    0.426311016333251125E+01    0.307448268124861279E+01    0.123979605044422350E+02    0.571708352649995177E+02    0.477887097623009346E-02   -0.996957349378074724E+02
    0.428633400106139995E+01    0.299878822276079582E+01    0.109418564535216678E+02    0.541286791620785621E+02    0.940201037575037930E-02   -0.996786328898771075E+02
    0.426262196634201018E+01    0.299239158088015111E+01    0.700357657679050227E+01    0.584603032290367466E+02    0.216524610605028200E+00   -0.996482950073423410E+02
    0.422753228928774760E+01    0.302907938140634680E+01    0.883157339183018308E+01    0.534836742170778336E+02    0.687507372628554016E-02   -0.996199706353088317E+02
    0.426956051041408990E+01    0.298807080318174112E+01    0.104252104086729336E+02    0.538847178940637406E+02    0.156977635478233180E+00   -0.996193306559244860E+02
    0.419296602649566541E+01    0.309984383819370102E+01    0.111248867908104039E+02    0.571406364766892878E+02    0.202427519251506771E+01   -0.995915484709614844E+02
    0.419691076732618562E+01    0.308604845559808050E+01    0.111196930166013139E+02    0.556347258418359729E+02    0.202869374279827271E-01   -0.995903812412053497E+02
    0.419560927157650010E+01    0.309396826600420161E+01    0.107342880517429116E+02    0.554446742316411587E+02    0.255817969102574991E-02   -0.995874677640119472E+02
    0.426204284915061571E+01    0.303706473311015390E+01    0.715704741289402691E+01    0.584668784384385845E+02    0.161338846289696327E-02   -0.995750302845497970E+02
    0.421911672400524917E+01    0.303234629724124360E+01    0.111541960827966058E+02    0.568252719489172478E+02    0.155313164838140564E-01   -0.995560605316708092E+02
    0.425410016067766783E+01    0.305819185893349355E+01    0.131646330705103942E+02    0.558321162148366810E+02    0.313882752774715945E-01   -0.995401000400398033E+02
    0.425801934003925453E+01    0.300178100033988393E+01    0.789155134129115687E+01    0.600010235220119341E+02    0.800754406378891177E-02   -0.995325633275381136E+02
    0.427149227122620534E+01    0.299278858327444297E+01    0.797164390441261084E+01    0.599052583200748501E+02    0.701302751844006700E+00   -0.995184748718698700E+02
    0.426414404721807205E+01    0.301696144018527379E+01    0.121268617514925729E+02    0.595444601858244198E+02    0.297049037705441943E+00   -0.995132126659175640E+02
    0.426836746177500181E+01    0.306146804032290820E+01    0.982369393212671760E+01    0.541654377259868554E+02    0.326086032440612086E-02   -0.994979224436656722E+02
    0.427969272463885719E+01    0.297366371325476209E+01    0.104312675916186066E+02    0.577093740925808802E+02    0.176985491856516512E-01   -0.994732065755664934E+02
    0.427323283033745049E+01    0.303548267894255863E+01    0.757553336745886696E+01    0.580431266193941937E+02    0.899443875248165034E-02   -0.994432412881891565E+02
    0.422310204436126924E+01    0.310273707981510505E+01    0.101760981314686489E+02    0.596047091423398854E+02    0.211459031202416048E+01   -0.994028028571376865E+02
    0.422358272439293980E+01    0.307060801102485437E+01    0.802858487366451889E+01    0.591127606968128489E+02    0.547550519747963205E+00   -0.993813450026683114E+02
    0.427464535715526495E+01    0.304163362028167406E+01    0.100090104404116254E+02    0.602479800331927819E+02    0.278856331736543006E+00   -0.993591926436980515E+02
    0.427036523350205144E+01    0.300690864951084436E+01    0.860239505784924319E+01    0.605820293513118031E+02    0.607444950732410806E-02   -0.992860462386074261E+02
    0.424873299398564885E+01    0.299165122260205818E+01    0.839934902623007140E+01    0.586393073163623910E+02    0.993259043677360620E+00   -0.992834567398431176E+02
    0.425584902735677328E+01    0.304199050124344605E+01    0.121635515250196704E+02    0.577409829813695268E+02    0.480124810496048227E+01   -0.992334383054978417E+02
    0.424903869957015612E+01    0.306003171502583804E+01    0.776636963666467928E+01    0.588398230177216846E+02    0.277294556391314839E+00   -0.992319474542818512E+02
    0.421397772797733960E+01    0.306872826829139900E+01    0.798406998998515505E+01    0.580718269605735173E+02    0.247816412586166024E+01   -0.992163722702814965E+02
    0.425526601460492149E+01    0.306200351214619282E+01    0.782785771505721506E+01    0.578127498691335973E+02    0.140007579079610631E-02   -0.992105508294815905E+02
    0.420850327509951505E+01    0.308083360230986347E+01    0.858171391414731133E+01    0.582129005987108741E+02    0.337175357209756194E-01   -0.991887527419083170E+02
    0.427253599932715922E+01    0.300691670989199888E+01    0.105284788712803845E+02    0.532095721707791398E+02    0.147670089401537113E+00   -0.991567527485883460E+02
    0.428233716278496779E+01    0.301430575057670547E+01    0.770324429881682704E+01    0.547072932379145556E+02    0.159459760997698592E-02   -0.991519039015317958E+02
    0.426175190476673382E+01    0.299569129077883867E+01    0.674093090274221218E+01    0.566110639036008578E+02    0.104550296395439970E-01   -0.990948428886176202E+02
    0.424749119292655308E+01    0.304553140473381134E+01    0.780854424664635705E+01    0.535917208554599256E+02    0.155772361730334777E-02   -0.990889521232149519E+02
    0.429107888891537215E+01    0.299076551853225636E+01    0.951314607345672769E+01    0.540220450821603961E+02    0.359600373135830653E+00   -0.990868786248613702E+02
    0.426553982594295622E+01    0.305442238209418937E+01    0.843926513969891445E+01    0.546301574130616672E+02    0.245976252127064164E-01   -0.990751396556989619E+02
    0.429351202303575707E+01    0.300306322754600563E+01    0.109233560956689217E+02    0.554040754137618876E+02    0.114178180503354543E-01   -0.990539244801097851E+02
    0.424972860781381900E+01    0.302593859000513365E+01    0.901636857969037919E+01    0.525910795861766474E+02    0.608697629916546065E-02   -0.990481655810993971E+02
    0.425627015540276066E+01    0.305291012903032222E+01    0.116888147491080563E+02    0.534777859657328065E+02    0.902298722177220236E-01   -0.990395523064290586E+02
    0.427079096323831564E+01    0.304585975170243595E+01    0.120777933178045149E+02    0.592742306325940476E+02    0.110442987453943237E+00   -0.990317578485834815E+02
    0.423732675134272707E+01    0.301051484578701034E+01    0.104434479526382180E+02    0.546888927201224391E+02    0.135676595939872247E+00   -0.990228925779197908E+02
    0.421651257952281000E+01    0.310360933485716384E+01    0.117993821507102972E+02    0.547511920430902705E+02    0.470934564221829749E-01   -0.990046875387523784E+02
    0.423785753977855428E+01    0.305485087555829704E+01    0.752349866814809332E+01    0.589102823355413108E+02    0.295199120779220503E+00   -0.989767347006796143E+02
    0.428206661174566072E+01    0.301571935446926753E+01    0.789813831782296916E+01    0.588113451034132027E+02    0.104318682191433942E+01   -0.989577676764276788E+02
    0.421567027004519446E+01    0.309850763044115496E+01    0.127061511187212020E+02    0.582614667300758597E+02    0.288669891857594061E-02   -0.989570154505301929E+02
    0.427871342535691213E+01    0.304609860067713711E+01    0.116656123950667698E+02    0.557586098979175304E+02    0.776284793049803468E-01   -0.989502586912182522E+02
    0.428306506299820189E+01    0.304323853290955260E+01    0.918623686801614525E+01    0.565877557532958306E+02    0.873568743368103272E-02   -0.989326767614276292E+02
    0.426081818870993967E+01    0.305929406116854263E+01    0.120664396208751885E+02    0.544688028881886197E+02    0.142610630814001355E+00   -0.988890091287805006E+02
    0.423986786899015833E+01    0.308707530375554473E+01    0.104282241888341236E+02    0.538166230466983535E+02    0.433666326881865960E+00   -0.988876570474189549E+02
    0.426068891104432623E+01    0.303694790901149458E+01    0.128374521604984828E+02    0.559920326112067741E+02    0.456512489897486183E-02   -0.988683208957706228E+02
    0.426287464149851925E+01    0.299692243729424002E+01    0.110945129669133458E+02    0.546807769613723877E+02    0.145574650311721607E-01   -0.988639532955816236E+02
    0.425732397442278643E+01    0.300410808301808485E+01    0.788973931996357347E+01    0.597430495293237698E+02    0.105779792359951153E-01   -0.988526820793549774E+02
    0.421674966968825071E+01    0.307605276063829969E+01    0.101928565590018714E+02    0.549088597162410750E+02    0.447821813356873122E+01   -0.988468513479536313E+02
    0.427369278717558032E+01    0.301184585016848150E+01    0.928533337051277741E+01    0.605981323967522556E+02    0.475998340671604847E+00   -0.988221282916076831E+02
    0.421617277884378616E+01    0.306998726174892766E+01    0.818665347779298358E+01    0.584403812300769303E+02    0.403974031661636701E+00   -0.988190790915285504E+02
    0.425922244703741626E+01    0.308232899285371520E+01    0.104153221738813109E+02    0.575416837215984103E+02    0.786429360309022996E+00   -0.988080728502718841E+02
    0.420348564488463516E+01    0.309292305131770640E+01    0.118308039725961898E+02    0.558535841334229275E+02    0.275295109960967554E+01   -0.987955979952961769E+02
    0.427147379736123955E+01    0.302828022987639045E+01    0.110303509884514845E+02    0.534654335102913265E+02    0.147546328120176901E+00   -0.987935125280364304E+02
    0.426374617646874476E+01    0.304482865563769600E+01    0.118288654587047155E+02    0.600449622086951820E+02    0.295677902444030538E+01   -0.987762905656937988E+02
    0.420214455917564411E+01    0.307987936282497410E+01    0.938279075892839920E+01    0.579598760101570605E+02    0.346917009186585102E-02   -0.987607086973711290E+02
    0.420359463665410349E+01    0.309046028049870447E+01    0.102804316848731396E+02    0.546687186340972318E+02    0.103890265157201594E+00   -0.987545947807323614E+02
    0.425939417005268162E+01    0.301870418822738884E+01    0.683416488241866027E+01    0.579849657709128650E+02    0.211159903578912500E+01   -0.987510053937618721E+02
    0.429948864672873388E+01    0.300012095789596689E+01    0.958562502856438314E+01    0.572994994915705078E+02    0.484106024208961205E-01   -0.987509541377944657E+02
    0.427020049833693172E+01    0.298347578982636730E+01    0.848124836204159749E+01    0.539748431112766838E+02    0.185276762403083950E+01   -0.987469408886488793E+02
    0.423962684675473511E+01    0.301089977760988869E+01    0.101962029186521228E+02    0.592884726774426838E+02    0.309391180944827140E-02   -0.987395530772657963E+02
    0.428323621014892453E+01    0.300739137678799384E+01    0.111247315094515660E+02    0.592376679199458493E+02    0.421682181139123972E-02   -0.987023219474068441E+02
    0.424287805986547006E+01    0.302180303185957344E+01    0.844421859008271092E+01    0.532544218730753727E+02    0.312570513637645875E+00   -0.986975594552757940E+02
    0.425172526557780284E+01    0.305084895704304282E+01    0.112365089835568774E+02    0.609939714784224805E+02    0.439122422923145572E+00   -0.986957674994004606E+02
    0.422810521289028429E+01    0.306874428931533449E+01    0.805766368075780548E+01    0.544756490180395829E+02    0.991787461039561336E-01   -0.986790257713795000E+02
    0.422362387140647932E+01    0.304533665646369123E+01    0.755880126515083095E+01    0.576202020779283544E+02    0.760865793341576960E-02   -0.986674552562382132E+02
    0.423711177748329870E+01    0.307070790426566953E+01    0.107712409394648354E+02    0.530566285248233385E+02    0.333415347119002323E-01   -0.986378171026835986E+02
    0.428323370329159658E+01    0.304333555573032655E+01    0.995097492934007555E+01    0.557565614008186685E+02    0.100981268636110982E+00   -0.986149584147396325E+02
    0.428549597480217948E+01    0.299980298317771110E+01    0.781257506522683620E+01    0.547705362218467471E+02    0.105338017013680396E+00   -0.986114482265780339E+02
    0.424337551468715191E+01    0.299717097355932838E+01    0.980130393082440143E+01    0.576795099362335009E+02    0.919285228329694004E-01   -0.986047478422873382E+02
    0.429546643514982129E+01    0.297798594246466086E+01    0.843349305788046522E+01    0.557235404589926588E+02    0.702748991944029001E-02   -0.985910008745562862E+02
    0.420980341097057043E+01    0.305441428436784879E+01    0.957277817177957679E+01    0.584875751609279959E+02    0.195452700747244662E-01   -0.985756516921366455E+02
    0.423817717473941258E+01    0.301848944235181449E+01    0.111756515246479449E+02    0.548835935522194447E+02    0.250502829392462378E+00   -0.985599006598570639E+02
    0.423558714079059939E+01    0.303743832505929046E+01    0.863539500816956362E+01    0.603262024505434340E+02    0.591749737460034106E-01   -0.985514732947315366E+02
    0.424342910825261477E+01    0.307261237681023580E+01    0.130185370317432643E+02    0.559444343229442467E+02    0.175927549488701018E+01   -0.985494365988809449E+02
    0.427109478142119947E+01    0.303772348923466673E+01    0.927186766984543809E+01    0.601309122919392749E+02    0.121071356117678146E-02   -0.985444122186909510E+02
    0.420930201336348109E+01    0.310892413336207563E+01    0.989684010581286522E+01    0.564190169345420998E+02    0.100936413643209111E+01   -0.985435620345213152E+02
    0.425684205873145682E+01    0.301393346062997569E+01    0.700155742363411715E+01    0.550054697853492698E+02    0.219169909224019785E-01   -0.985037116846284988E+02
    0.424015655429199256E+01    0.307922743162566714E+01    0.823506320923397261E+01    0.565236660020263884E+02    0.987339334247403361E-01   -0.984911827395180666E+02
    0.427471655681121199E+01    0.303692450518765122E+01    0.121448540307441952E+02    0.583778851102470995E+02    0.593538023471543053E+00   -0.984883806708681817E+02
    0.424155913637203508E+01    0.309702606928272850E+01    0.100648338147035936E+02    0.571616874227608847E+02    0.247379152956577197E+01   -0.984794034109349212E+02
    0.424697530417716607E+01    0.304241120556906619E+01    0.129575392421389601E+02    0.571841113362155369E+02    0.136722174669583391E+00   -0.984659604881392880E+02
    0.428130182649479973E+01    0.304080118156234747E+01    0.889562763840286941E+01    0.565252639472208074E+02    0.575388268943700671E-02   -0.984493228765905428E+02
    0.427213755505349191E+01    0.297924041427890485E+01    0.957757395453280047E+01    0.585839848607262255E+02    0.387784702658416081E+00   -0.984472066518073774E+02
    0.426345992965590170E+01    0.298384338425719031E+01    0.745842839782302747E+01    0.569889049561485024E+02    0.196411516018267984E-02   -0.984467216960198215E+02
    0.424642150035292865E+01    0.299924364338937366E+01    0.106218139251920221E+02    0.561872794872869221E+02    0.181187727120477233E-02   -0.984459221420809030E+02
    0.420621339683922901E+01    0.307502786675535855E+01    0.881925109018826525E+01    0.574463752125892597E+02    0.212655216472892539E+00   -0.984360934857602530E+02
    0.422541749525353350E+01    0.310466130040661836E+01    0.122834461796574974E+02    0.578889505681786787E+02    0.839890330212503602E-02   -0.984354883143218871E+02
    0.421840514973808567E+01    0.305016994961517973E+01    0.117297553810591637E+02    0.581632659361290507E+02    0.522601572449881216E-02   -0.984327435472045664E+02
    0.426682395380626733E+01    0.298756129724627639E+01    0.104707203188344504E+02    0.585528535725438175E+02    0.359472309302992987E-02   -0.984224431309908852E+02
    0.421413607090824094E+01    0.307096904332746679E+01    0.905667121517001661E+01    0.593457729276983841E+02    0.110656814268478931E+01   -0.984210575850355127E+02
    0.427501039023754448E+01    0.301426410988798121E+01    0.102368084597003790E+02    0.533572108446688347E+02    0.105704265971469434E-02   -0.983991387315827950E+02
    0.422175245546205868E+01    0.303556106249089286E+01    0.792009493454823410E+01    0.563967758995239095E+02    0.990295150374706612E+00   -0.983966270961496576E+02
    0.426610234298539304E+01    0.303984501274096086E+01    0.965553364523224644E+01    0.531795837053855607E+02    0.146599840211940379E-02   -0.983836363745743228E+02
    0.421028260922609121E+01    0.307332812210643436E+01    0.100884444928565724E+02    0.595088441100211725E+02    0.343730130762198369E-02   -0.983825878163331993E+02
    0.426265521128788283E+01    0.301817227268605759E+01    0.935039351138562047E+01    0.528615006448151519E+02    0.376995674771306083E-02   -0.983673192167112234E+02
    0.424528434503105068E+01    0.302371020692435621E+01    0.774868146933004809E+01    0.538787203161498169E+02    0.507293589258571292E-01   -0.983584100150464167E+02
    0.427979148868941106E+01    0.303164453629138997E+01    0.118907706779472377E+02    0.578794167683699925E+02    0.643789088432385470E-01   -0.983490088781974094E+02
    0.424143121718927141E+01    0.306940595874861621E+01    0.102423959581535762E+02    0.531352859584413437E+02    0.708480964538578450E+00   -0.983403382203062648E+02
    0.421130655517853913E+01    0.306529447954256762E+01    0.113395074670807094E+02    0.588331891838206573E+02    0.298087829046580939E-01   -0.983355646301053667E+02
    0.423522495439619107E+01    0.303055646109106647E+01    0.119192630056039395E+02    0.555584255756651046E+02    0.180933643909234965E+01   -0.983341540155344376E+02
    0.422584732301576516E+01    0.303287849127609022E+01    0.110882958255715032E+02    0.551553692124013182E+02    0.312001702227384103E+00   -0.983231332423154356E+02
    0.428696139054002856E+01    0.297700763383290878E+01    0.102258237303454020E+02    0.563839125311969909E+02    0.740886864179394200E-01   -0.983156495112688589E+02
    0.421163933008087099E+01    0.310112645535072939E+01    0.980082850166055941E+01    0.552118324582538733E+02    0.848745191920784355E-02   -0.983150946204105054E+02
    0.424191759865663709E+01    0.305532998816327606E+01    0.101389219200880731E+02    0.610982714851423339E+02    0.147074060923488825E+01   -0.983132136018889895E+02
    0.426267139833921327E+01    0.304524755786000112E+01    0.116876171902734676E+02    0.540044441352453788E+02    0.215678571186295846E-01   -0.983109112767354674E+02
    0.426750767160224953E+01    0.303985166352463887E+01    0.107187508370528768E+02    0.604548299639772182E+02    0.189680402190133880E-02   -0.982986653352411537E+02
    0.428243284820884185E+01    0.299035552730790410E+01    0.752706787519212561E+01    0.552909924548047655E+02    0.131232321674849112E-02   -0.982963061983454054E+02
    0.426773382334047380E+01    0.298693704514239533E+01    0.107086145067213003E+02    0.578568267443908297E+02    0.553322818653888132E-01   -0.982920621468780666E+02
    0.424220425719367178E+01    0.308928133586998843E+01    0.117114208683778909E+02    0.549563143868925934E+02    0.250660789938466459E-01   -0.982831728636713962E+02
    0.422829944811291458E+01    0.308772874560945176E+01    0.942638263332783310E+01    0.594315457464997152E+02    0.618038476599485839E-02   -0.982704266713167129E+02
    0.425250700958824002E+01    0.304559683637229162E+01    0.123306834494231019E+02    0.545532960201258419E+02    0.201196275337356357E-02   -0.982583864962284537E+02
    0.420286821271646360E+01    0.309126294704613569E+01    0.951027268801564141E+01    0.573307484805188636E+02    0.123086982810852695E-02   -0.982469992013996460E+02
    0.421786648288184640E+01    0.305265031319581404E+01    0.809145423755301607E+01    0.578453998377877667E+02    0.350832300867444768E+00   -0.982377062925664717E+02
    0.422034550749022497E+01    0.308059791977208963E+01    0.107659492181164609E+02    0.536427445016037439E+02    0.207580939816740702E-01   -0.982337984892657943E+02
    0.421361809871219162E+01    0.310458285823183644E+01    0.118544771200172523E+02    0.556832373163363101E+02    0.171733301811907214E-02   -0.982033625071590421E+02
    0.429255676156219401E+01    0.301228589913194567E+01    0.108131064207394818E+02    0.570646959240275748E+02    0.680393865662723862E+00   -0.982025388066685707E+02
    0.426997453641389058E+01    0.306277561501787554E+01    0.108100398766191503E+02    0.582309705692358079E+02    0.769164548674677612E-02   -0.981865771619126093E+02
    0.429021755915619885E+01    0.297760788814679067E+01    0.998544406845011956E+01    0.572137176687031896E+02    0.548880936695651037E-01   -0.981864172972506708E+02
    0.423992246225961633E+01    0.309066352602415062E+01    0.114496417308247285E+02    0.593240459293183022E+02    0.260346947840852001E-02   -0.981840575815792675E+02
    0.426366127491401770E+01    0.305618287384274367E+01    0.116306803664106617E+02    0.544756449087654389E+02    0.771875792620365986E+00   -0.981832022012362557E+02
    0.426925472284838037E+01    0.300951266706563469E+01    0.118949299047160437E+02    0.556590606220788686E+02    0.271927713142755101E+00   -0.981790879367728166E+02
    0.425388109078504062E+01    0.303347335913106964E+01    0.765158320425980509E+01    0.540691105331270094E+02    0.494623989061232117E+00   -0.981691369218139585E+02
    0.421453581132685873E+01    0.307697369144397426E+01    0.118168591270085024E+02    0.548159104262217625E+02    0.129945418626693007E-02   -0.981679666293729269E+02
    0.425671789212173657E+01    0.300680330125323447E+01    0.113892746193935288E+02    0.587862118942011449E+02    0.615654227306674851E+00   -0.981541556851250050E+02
    0.423185138969773256E+01    0.307064926058095278E+01    0.127740416849039473E+02    0.555018590505573641E+02    0.620227897936667140E-02   -0.981514332531953499E+02
    0.428007838259300666E+01    0.298836878562962571E+01    0.771463707226092232E+01    0.549248125173115938E+02    0.289132193032375306E+00   -0.981453466086237256E+02
    0.421224695524191795E+01    0.308995886509013307E+01    0.105925232845846793E+02    0.542655984176972694E+02    0.106256743568579809E+00   -0.981438892058525312E+02
    0.425790700329623739E+01    0.303038747681438547E+01    0.737052794431845726E+01    0.586993497832939184E+02    0.108474688649627306E-01   -0.981380640594087481E+02
    0.424288656238240502E+01    0.304833170621891814E+01    0.115434647556793024E+02    0.535206085207732087E+02    0.147609884232673005E+01   -0.981309222782189181E+02
    0.428680821970394987E+01    0.301613837046803912E+01    0.947498758615898318E+01    0.544984304835965077E+02    0.241208076761208279E+01   -0.981235661366660565E+02
    0.425582596013604597E+01    0.308168191944003400E+01    0.115672063051363239E+02    0.577865176229057411E+02    0.266589175334226228E-01   -0.981233932725363758E+02
    0.423699373967081083E+01    0.307963674546742094E+01    0.846209864204571360E+01    0.580765951619384566E+02    0.381452697783431272E+00   -0.981225152265949276E+02
    0.421392334950921477E+01    0.309248705366858267E+01    0.891427079310409809E+01    0.559576531726124173E+02    0.130256621644218518E+01   -0.981151094132372634E+02
    0.426100119175312386E+01    0.303933234027233246E+01    0.126197212170570374E+02    0.583658873809451038E+02    0.169894368379992127E-02   -0.980987613664120914E+02
    0.425284647515150116E+01    0.302914035125137815E+01    0.759426811667915480E+01    0.544474574332670969E+02    0.301901745298328450E+01   -0.980947841560554963E+02
    0.426380745581076948E+01    0.306271811024122043E+01    0.107000274221436165E+02    0.594598857459167291E+02    0.534321939990981855E-02   -0.980870971453547043E+02
    0.428765366435969764E+01    0.297671665810875563E+01    0.897317286448606843E+01    0.551452577180997849E+02    0.536489591968363350E-01   -0.980866051121418252E+02
    0.425944227413209475E+01    0.305552483736936020E+01    0.877387656545095851E+01    0.541707686062021168E+02    0.274845320089540712E+00   -0.980771457950466612E+02
    0.425230817645383929E+01    0.307175729025011979E+01    0.125508506340990245E+02    0.559823151448286325E+02    0.372887888734223932E-02   -0.980743855863356089E+02
    0.422810416934700850E+01    0.301838300428206896E+01    0.955321647140551278E+01    0.555949741217563442E+02    0.602136085400231929E-02   -0.980701341687083499E+02
    0.425374750940937041E+01    0.302549307929719324E+01    0.707188139889927392E+01    0.580136488969207917E+02    0.531664675140555883E-02   -0.980692304744599994E+02
    0.427264940407424554E+01    0.298806011133043059E+01    0.893737879518670297E+01    0.539993923672260721E+02    0.619219088723143782E-02   -0.980633061477892483E+02
