    0.400878030061721802E+01    0.253023850917816162E+01    0.355276775360107422E+02    0.996200382709503174E+02    0.250409926230169333E+00   -0.397672823043003291E+04   -0.691975511231551454E+01    1
    0.412650299072265625E+01    0.241551673412322998E+01    0.346095180511474609E+02    0.990979909896850586E+02    0.111035982770555362E-02   -0.384418512046927572E+04   -0.692075511231548113E+01    1
    0.474827677011489868E+01    0.389330351352691650E+01    0.839427232742309570E+01    0.816714286804199219E+02    0.680953264495284677E-01   -0.373739709704045481E+04   -0.692175511231547080E+01    1
    0.479055875539779663E+01    0.382299852371215820E+01    0.200762033462524414E+01    0.821406424045562744E+02    0.108088176616342995E-01   -0.370920678577938816E+04   -0.692275511231549334E+01    1
    0.409044921398162842E+01    0.236231136322021484E+01    0.228416967391967773E+02    0.980745613574981689E+02    0.859075920466072368E-01   -0.368136745314825248E+04   -0.692375511231548746E+01    1
    0.410647124052047729E+01    0.213555014133453369E+01    0.366243815422058105E+02    0.661063909530639648E+02    0.114291589756495046E+00   -0.362263930040542482E+04   -0.692475511231548957E+01    1
    0.475235050916671753E+01    0.394026982784271240E+01    0.143029284477233887E+02    0.755591988563537598E+02    0.425150643233527872E-01   -0.350234991040590194E+04   -0.692575511231552365E+01    1
    0.418300133943557739E+01    0.244399297237396240E+01    0.396883606910705566E+02    0.960196435451507568E+02    0.421253119918513132E-02   -0.350124475469108756E+04   -0.692675511231553909E+01    1
    0.477485424280166626E+01    0.383697760105133057E+01    0.537289381027221680E+01    0.780935525894165039E+02    0.161151267970652593E-02   -0.344141784897486104E+04   -0.692775511231552343E+01    1
    0.443698889017105103E+01    0.382773184776306152E+01    0.122351598739624023E+02    0.962330341339111328E+02    0.148369277626611584E-02   -0.341161452542278221E+04   -0.692875511231550334E+01    1
    0.449471133947372437E+01    0.385052645206451416E+01    0.122187566757202148E+02    0.898858666419982910E+02    0.351458795920037648E+00   -0.334188571371914759E+04   -0.692975511231548769E+01    1
    0.401081931591033936E+01    0.243070733547210693E+01    0.335894322395324707E+02    0.815808534622192383E+02    0.842965731349129777E+00   -0.333721198621100166E+04   -0.693075511231546315E+01    1
    0.414942330121994019E+01    0.225881302356719971E+01    0.112028455734252930E+02    0.958723008632659912E+02    0.207898903641325246E-02   -0.330326134921373296E+04   -0.693175511231550789E+01    1
    0.480784225463867188E+01    0.397074437141418457E+01    0.184595346450805664E+02    0.683567702770233154E+02    0.851541507394476815E-01   -0.328750840066625597E+04   -0.693275511231550912E+01    1
    0.434760272502899170E+01    0.203662121295928955E+01    0.163406538963317871E+02    0.933046638965606689E+02    0.432599592792494089E-01   -0.326155444253808264E+04   -0.693375511231550057E+01    1
    0.496006470918655396E+01    0.381390368938446045E+01    0.353018808364868164E+02    0.670505046844482422E+02    0.108264777542403309E-01   -0.325693039253741108E+04   -0.693475511231554709E+01    1
    0.478128039836883545E+01    0.365844774246215820E+01    0.108806824684143066E+02    0.877130329608917236E+02    0.673534309074284247E-02   -0.321890745222755504E+04   -0.693575511231551811E+01    1
    0.486319833993911743E+01    0.358167088031768799E+01    0.877885818481445312E+00    0.854308068752288818E+02    0.123383807561245715E+00   -0.319349424550390358E+04   -0.693675511231548558E+01    1
    0.471402585506439209E+01    0.366382908821105957E+01    0.251554369926452637E+02    0.912046134471893311E+02    0.127271162218966810E+00   -0.316988204048172838E+04   -0.693775511231549125E+01    1
    0.408442699909210205E+01    0.234575378894805908E+01    0.312779021263122559E+02    0.772248208522796631E+02    0.556346415769539346E-01   -0.312367810355507618E+04   -0.693875511231549424E+01    1
    0.499719560146331787E+01    0.387019407749176025E+01    0.162782621383666992E+02    0.652977526187896729E+02    0.206255369024715843E-02   -0.310966016036260089E+04   -0.693975511231547948E+01    1
    0.444351059198379517E+01    0.373898470401763916E+01    0.162371039390563965E+02    0.995476841926574707E+02    0.285948054186586031E+00   -0.308875088348143754E+04   -0.694075511231545761E+01    1
    0.425998663902282715E+01    0.210557341575622559E+01    0.103561639785766602E+01    0.943613231182098389E+02    0.133265731428712474E-01   -0.306860903237565890E+04   -0.694175511231546682E+01    1
    0.429788589477539062E+01    0.206974744796752930E+01    0.484792232513427734E+01    0.936244606971740723E+02    0.883730205603088133E-02   -0.306119254870080067E+04   -0.694275511231551334E+01    1
    0.493062567710876465E+01    0.389639341831207275E+01    0.172803497314453125E+02    0.645169258117675781E+02    0.124712696173350859E-01   -0.305896526836396197E+04   -0.694375511231550835E+01    1
    0.469685059785842896E+01    0.358693778514862061E+01    0.205805134773254395E+02    0.981714963912963867E+02    0.112006311719864526E+01   -0.300491806944063137E+04   -0.694475511231550335E+01    1
    0.428800374269485474E+01    0.399016535282135010E+01    0.232236766815185547E+02    0.857113063335418701E+02    0.408958235131935081E-02   -0.298896987439821305E+04   -0.694575511231551523E+01    1
    0.496121585369110107E+01    0.367583429813385010E+01    0.354695940017700195E+02    0.682191789150238037E+02    0.759904055631695826E-02   -0.298625384942293931E+04   -0.694675511231552090E+01    1
    0.461617511510848999E+01    0.376528561115264893E+01    0.242885184288024902E+02    0.847889661788940430E+02    0.105145801280506213E+00   -0.298564715324170402E+04   -0.694775511231551945E+01    1
    0.488913547992706299E+01    0.346110391616821289E+01    0.791135549545288086E+01    0.899901747703552246E+02    0.171075209074821109E-02   -0.296054081466364323E+04   -0.694875511231547005E+01    1
    0.499667602777481079E+01    0.398070120811462402E+01    0.625199317932128906E+01    0.562115848064422607E+02    0.868564953976713322E-01   -0.293698332596927412E+04   -0.694975511231546506E+01    1
    0.498521339893341064E+01    0.395132303237915039E+01    0.121859788894653320E+01    0.557913243770599365E+02    0.795305696893194337E-02   -0.292465541677575447E+04   -0.695075511231549914E+01    1
    0.416674911975860596E+01    0.209281575679779053E+01    0.396706795692443848E+02    0.467261075973510742E+02    0.146289624547774888E+00   -0.283400144962207241E+04   -0.695175511231552257E+01    1
    0.415209197998046875E+01    0.200037205219268799E+01    0.382871150970458984E+01    0.685319066047668457E+02    0.797341135491242137E-01   -0.282052061579378960E+04   -0.695275511231550336E+01    1
    0.482553523778915405E+01    0.374115419387817383E+01    0.356477022171020508E+01    0.761251866817474365E+02    0.174512641363086929E+01   -0.281451472556532644E+04   -0.695375511231547883E+01    1
    0.408022928237915039E+01    0.207964861392974854E+01    0.575599670410156250E+00    0.709967136383056641E+02    0.104433314360080010E+01   -0.280014505212221820E+04   -0.695475511231550136E+01    1
    0.417912352085113525E+01    0.202151417732238770E+01    0.179035782814025879E+02    0.800974607467651367E+02    0.273068464521019871E+01   -0.279445337134468218E+04   -0.695575511231551680E+01    1
    0.419705271720886230E+01    0.393204486370086670E+01    0.644471406936645508E+01    0.868810951709747314E+02    0.174620238220940083E+00   -0.274165099387188229E+04   -0.695675511231548427E+01    1
    0.411123365163803101E+01    0.254131019115447998E+01    0.325892043113708496E+02    0.952083289623260498E+02    0.146754432404056034E+01   -0.272762891735401581E+04   -0.695775511231548727E+01    1
    0.400094449520111084E+01    0.207323431968688965E+01    0.214842963218688965E+02    0.500016331672668457E+02    0.268530292372186952E+00   -0.271038751360663946E+04   -0.695875511231550270E+01    1
    0.499093598127365112E+01    0.238567399978637695E+01    0.365560913085937500E+02    0.953669488430023193E+02    0.859409770620417519E-02   -0.265906184134972000E+04   -0.695975511231551458E+01    1
    0.423845040798187256E+01    0.224709486961364746E+01    0.630543708801269531E+01    0.939783096313476562E+02    0.373280508144546806E-02   -0.263321936763338363E+04   -0.696075511231551580E+01    1
    0.407904911041259766E+01    0.229048335552215576E+01    0.848958730697631836E+01    0.791824579238891602E+02    0.294423764825974474E-01   -0.262852760143814976E+04   -0.696175511231550104E+01    1
    0.404046988487243652E+01    0.252536094188690186E+01    0.209711861610412598E+02    0.887629091739654541E+02    0.391923853774440667E+00   -0.259181897624020712E+04   -0.696275511231553423E+01    1
    0.494760924577713013E+01    0.353914558887481689E+01    0.286822223663330078E+02    0.699354648590087891E+02    0.866700311695320705E-02   -0.255833342113363915E+04   -0.696375511231550171E+01    1
    0.406841099262237549E+01    0.267039072513580322E+01    0.371787977218627930E+02    0.895470619201660156E+02    0.285771349894915309E-01   -0.255382011937808784E+04   -0.696475511231547362E+01    1
    0.490457439422607422E+01    0.339321506023406982E+01    0.226093244552612305E+02    0.973655700683593750E+02    0.241150528219992388E+01   -0.254464963946939179E+04   -0.696575511231551836E+01    1
    0.493474942445755005E+01    0.304588723182678223E+01    0.362749099731445312E+00    0.997229695320129395E+02    0.527583314950428761E+00   -0.251410303579854144E+04   -0.696675511231553202E+01    1
    0.413100767135620117E+01    0.249740934371948242E+01    0.398400068283081055E+02    0.879504859447479248E+02    0.255481128129447921E+01   -0.251176989950038706E+04   -0.696775511231552436E+01    1
    0.463031762838363647E+01    0.382695198059082031E+01    0.168507575988769531E+01    0.625182449817657471E+02    0.649506506628122482E-01   -0.250341621356370797E+04   -0.696875511231550959E+01    1
    0.483084446191787720E+01    0.326484107971191406E+01    0.201518583297729492E+02    0.964923679828643799E+02    0.439426416950887324E-02   -0.248142931326890675E+04   -0.696975511231549394E+01    1
    0.416359728574752808E+01    0.212335848808288574E+01    0.214309382438659668E+02    0.657458484172821045E+02    0.147775809749207632E+01   -0.248041787372307817E+04   -0.697075511231548450E+01    1
    0.439271640777587891E+01    0.368468677997589111E+01    0.309886050224304199E+02    0.975591480731964111E+02    0.159615955851933624E-02   -0.247831955856654940E+04   -0.697175511231548395E+01    1
    0.436015951633453369E+01    0.371714973449707031E+01    0.375553607940673828E+01    0.964196741580963135E+02    0.196410890436411645E+01   -0.247487801034418953E+04   -0.697275511231548872E+01    1
    0.404354989528656006E+01    0.233692550659179688E+01    0.742290496826171875E+01    0.765103518962860107E+02    0.294482564512526211E-01   -0.246855352751458213E+04   -0.697375511231548995E+01    1
    0.487545853853225708E+01    0.219216692447662354E+01    0.309020352363586426E+02    0.982313156127929688E+02    0.152772021276489117E+00   -0.245630793819463406E+04   -0.697475511231553025E+01    1
    0.482824641466140747E+01    0.339513039588928223E+01    0.225645804405212402E+02    0.872716426849365234E+02    0.222719800848642608E-02   -0.245533928824133864E+04   -0.697575511231552614E+01    1
    0.459780961275100708E+01    0.391567540168762207E+01    0.275250601768493652E+02    0.600295841693878174E+02    0.223241427421846678E-02   -0.245375067046153117E+04   -0.697675511231550338E+01    1
    0.444562655687332153E+01    0.387888336181640625E+01    0.311779475212097168E+02    0.718536853790283203E+02    0.402658635005604879E-01   -0.244745280067314798E+04   -0.697775511231553747E+01    1
    0.405365401506423950E+01    0.213548278808593750E+01    0.173997521400451660E+02    0.538545310497283936E+02    0.572819243749950711E-02   -0.242849681401983844E+04   -0.697875511231551471E+01    1
    0.429628497362136841E+01    0.202059137821197510E+01    0.318481874465942383E+02    0.524497032165527344E+02    0.787935653993590696E-01   -0.240730734847051190E+04   -0.697975511231548751E+01    1
    0.497189295291900635E+01    0.362179183959960938E+01    0.688445329666137695E+01    0.616778314113616943E+02    0.255146876746029760E+00   -0.238511337626908562E+04   -0.698075511231549406E+01    1
    0.418730247020721436E+01    0.206128847599029541E+01    0.305927181243896484E+02    0.461635947227478027E+02    0.586153699498006935E-02   -0.238343894254195675E+04   -0.698175511231549972E+01    1
    0.404324442148208618E+01    0.246872973442077637E+01    0.367233657836914062E+02    0.920310974121093750E+02    0.391740420737105932E+01   -0.238118964379564477E+04   -0.698275511231551516E+01    1
    0.450800508260726929E+01    0.355489206314086914E+01    0.126655983924865723E+02    0.955223798751831055E+02    0.185896211582117213E-02   -0.236802596936517239E+04   -0.698375511231553414E+01    1
    0.445075297355651855E+01    0.394681978225708008E+01    0.373715138435363770E+02    0.585500419139862061E+02    0.108455062583056143E-01   -0.233981205447628327E+04   -0.698475511231553270E+01    1
    0.401189422607421875E+01    0.258962273597717285E+01    0.359965300559997559E+02    0.682357132434844971E+02    0.203007454341446207E-02   -0.233520884887264447E+04   -0.698575511231552948E+01    1
    0.494227951765060425E+01    0.356271398067474365E+01    0.213113355636596680E+02    0.651060700416564941E+02    0.172772999089664640E-01   -0.233031568488258290E+04   -0.698675511231552360E+01    1
    0.457969355583190918E+01    0.362820482254028320E+01    0.972005128860473633E+01    0.801776766777038574E+02    0.649453915349795519E-01   -0.228552706409991924E+04   -0.698775511231549373E+01    1
    0.498466247320175171E+01    0.318555986881256104E+01    0.195199871063232422E+02    0.853500425815582275E+02    0.746506994371816779E+00   -0.228344939988441047E+04   -0.698875511231551716E+01    1
    0.422479271888732910E+01    0.392347228527069092E+01    0.155733370780944824E+02    0.790704309940338135E+02    0.156614736094229448E-01   -0.226691107124221571E+04   -0.698975511231552993E+01    1
    0.490998059511184692E+01    0.336334526538848877E+01    0.258459544181823730E+02    0.770493984222412109E+02    0.424668306672763340E+00   -0.225621894139273172E+04   -0.699075511231550273E+01    1
    0.400833511352539062E+01    0.201916873455047607E+01    0.245282292366027832E+02    0.342854678630828857E+02    0.928057775326699558E-02   -0.224631540454734022E+04   -0.699175511231550484E+01    1
    0.446188735961914062E+01    0.355552375316619873E+01    0.148772907257080078E+02    0.970744788646697998E+02    0.125463677743395063E+00   -0.224513338037243011E+04   -0.699275511231551850E+01    1
    0.482111310958862305E+01    0.311908006668090820E+01    0.376576542854309082E+02    0.917726397514343262E+02    0.909220180357967922E+00   -0.224497232485438917E+04   -0.699375511231549929E+01    1
    0.440055894851684570E+01    0.218430149555206299E+01    0.291884827613830566E+02    0.777644097805023193E+02    0.155770221845811269E+00   -0.224447944125847744E+04   -0.699475511231549785E+01    1
    0.459137105941772461E+01    0.366568470001220703E+01    0.844341039657592773E+01    0.742517352104187012E+02    0.178806029387214272E-02   -0.223941259064484711E+04   -0.699575511231553371E+01    1
    0.492731589078903198E+01    0.312605822086334229E+01    0.132040381431579590E+02    0.911018073558807373E+02    0.173087352675699406E-01   -0.223763940628600176E+04   -0.699675511231554026E+01    1
    0.484465885162353516E+01    0.369649398326873779E+01    0.153859043121337891E+02    0.586713492870330811E+02    0.510020111342628178E-02   -0.221384638078528997E+04   -0.699775511231553793E+01    1
    0.416232776641845703E+01    0.382992410659790039E+01    0.222082185745239258E+02    0.948978126049041748E+02    0.285413254839428032E+00   -0.218421859490745874E+04   -0.699875511231551695E+01    1
    0.486718547344207764E+01    0.393737530708312988E+01    0.399166369438171387E+02    0.275062918663024902E+02    0.657181645210206788E-02   -0.216922840519145802E+04   -0.699975511231549596E+01    1
    0.455502218008041382E+01    0.228361630439758301E+01    0.267615556716918945E+02    0.985807120800018311E+02    0.129889477087692163E-02   -0.215770422211927098E+04   -0.700075511231552117E+01    1
    0.497094339132308960E+01    0.378486788272857666E+01    0.188755035400390625E+02    0.465690493583679199E+02    0.319306084194974305E+00   -0.213705873984044547E+04   -0.700175511231554282E+01    1
    0.489684361219406128E+01    0.231177198886871338E+01    0.320822501182556152E+02    0.913984835147857666E+02    0.514000436284202222E+00   -0.213146718259252702E+04   -0.700275511231553516E+01    1
    0.402286899089813232E+01    0.241233372688293457E+01    0.218771934509277344E+02    0.623371541500091553E+02    0.159423951819848858E-02   -0.213033632722641141E+04   -0.700375511231549996E+01    1
    0.413939923048019409E+01    0.240351140499114990E+01    0.258310532569885254E+02    0.707773447036743164E+02    0.185386365734921746E-01   -0.212617662272105963E+04   -0.700475511231551984E+01    1
    0.429911768436431885E+01    0.246318686008453369E+01    0.239329242706298828E+02    0.974367737770080566E+02    0.178509559981291366E-01   -0.210238248504910462E+04   -0.700575511231551840E+01    1
    0.432328414916992188E+01    0.248208498954772949E+01    0.332921838760375977E+02    0.910816609859466553E+02    0.191892704837639011E+00   -0.209411274806712390E+04   -0.700675511231550097E+01    1
    0.481047558784484863E+01    0.311548793315887451E+01    0.372617673873901367E+02    0.862090885639190674E+02    0.499155167364127225E-01   -0.208030088749480592E+04   -0.700775511231549419E+01    1
    0.477893400192260742E+01    0.313052058219909668E+01    0.176624321937561035E+02    0.983586788177490234E+02    0.161117609156288616E+00   -0.207921543529699011E+04   -0.700875511231548121E+01    1
    0.445211803913116455E+01    0.362002873420715332E+01    0.249573969841003418E+02    0.889498472213745117E+02    0.427100128124687950E+00   -0.206795775727997625E+04   -0.700975511231552773E+01    1
    0.479133075475692749E+01    0.337936413288116455E+01    0.317035889625549316E+02    0.762666702270507812E+02    0.151468009618584420E+00   -0.205867093072991884E+04   -0.701075511231552895E+01    1
    0.449052828550338745E+01    0.346301341056823730E+01    0.378895449638366699E+02    0.967831671237945557E+02    0.108726813552080553E+00   -0.205739043081859063E+04   -0.701175511231552218E+01    1
    0.426715975999832153E+01    0.247759270668029785E+01    0.369140076637268066E+02    0.776357829570770264E+02    0.182300593720321674E+00   -0.205336511260140014E+04   -0.701275511231549853E+01    1
    0.477745014429092407E+01    0.399245166778564453E+01    0.380064702033996582E+02    0.253107786178588867E+02    0.974628060648476541E-01   -0.204727043204493498E+04   -0.701375511231546067E+01    1
    0.452712547779083252E+01    0.360177314281463623E+01    0.997038602828979492E+01    0.808258533477783203E+02    0.697826945472720173E+00   -0.203145567140627509E+04   -0.701475511231549120E+01    1
    0.435775297880172729E+01    0.362776708602905273E+01    0.216739416122436523E+01    0.856547117233276367E+02    0.387974863803472805E-02   -0.202472368886809932E+04   -0.701575511231549598E+01    1
    0.408734995126724243E+01    0.267912197113037109E+01    0.229999780654907227E+02    0.949591815471649170E+02    0.101096570553009975E-01   -0.201956115739912889E+04   -0.701675511231551852E+01    1
    0.422774457931518555E+01    0.258297634124755859E+01    0.348055839538574219E+02    0.876302719116210938E+02    0.210421136142888892E-02   -0.201120843203216214E+04   -0.701775511231554905E+01    1
    0.499150705337524414E+01    0.297438442707061768E+01    0.380158996582031250E+02    0.699376523494720459E+02    0.297752104541168473E-02   -0.200812746049058819E+04   -0.701875511231552718E+01    1
    0.429168438911437988E+01    0.224636328220367432E+01    0.163404083251953125E+02    0.787797749042510986E+02    0.479779467315708363E+00   -0.199303815025378481E+04   -0.701975511231552307E+01    1
    0.492561477422714233E+01    0.229958200454711914E+01    0.215627932548522949E+02    0.950666487216949463E+02    0.223304490808339667E+00   -0.198613822405208475E+04   -0.702075511231549143E+01    1
    0.495806878805160522E+01    0.277647495269775391E+01    0.348342490196228027E+02    0.810110270977020264E+02    0.138399132528205563E-02   -0.198342013618409965E+04   -0.702175511231545713E+01    1
    0.465916061401367188E+01    0.269903802871704102E+01    0.381347846984863281E+02    0.998640358448028564E+02    0.251399252317619337E+00   -0.197201226223389358E+04   -0.702275511231550986E+01    1
    0.413073098659515381E+01    0.248456728458404541E+01    0.129834675788879395E+02    0.857213497161865234E+02    0.703114589718534418E-02   -0.196187458415494280E+04   -0.702375511231555993E+01    1
    0.437281674146652222E+01    0.212057721614837646E+01    0.107186245918273926E+02    0.790171146392822266E+02    0.587345356901560645E+00   -0.195292200303769278E+04   -0.702475511231551941E+01    1
    0.423120927810668945E+01    0.253764224052429199E+01    0.390768337249755859E+02    0.728584468364715576E+02    0.479695651125486896E-02   -0.194463072258163061E+04   -0.702575511231549044E+01    1
    0.485869294404983521E+01    0.297508144378662109E+01    0.332004857063293457E+02    0.858665645122528076E+02    0.219034824828921199E+00   -0.193522968241749527E+04   -0.702675511231551386E+01    1
    0.497858899831771851E+01    0.251733195781707764E+01    0.798225879669189453E+01    0.967337846755981445E+02    0.329560186222438434E+00   -0.192226984438610498E+04   -0.702775511231550709E+01    1
    0.498103260993957520E+01    0.319888961315155029E+01    0.235207796096801758E+01    0.727311670780181885E+02    0.819506839076779015E-01   -0.192071575314970460E+04   -0.702875511231551275E+01    1
    0.461425352096557617E+01    0.384599769115447998E+01    0.195034480094909668E+02    0.494000792503356934E+02    0.332721753607060564E-01   -0.189736196169360846E+04   -0.702975511231550776E+01    1
    0.422230851650238037E+01    0.210119175910949707E+01    0.119804191589355469E+02    0.620001494884490967E+02    0.162248169503417516E+01   -0.189274133239574462E+04   -0.703075511231546724E+01    1
    0.481779617071151733E+01    0.384798836708068848E+01    0.356870079040527344E+02    0.266371786594390869E+02    0.262939031050389016E-01   -0.188462318345059498E+04   -0.703175511231548889E+01    1
    0.440505295991897583E+01    0.393330788612365723E+01    0.387730002403259277E+02    0.431534409523010254E+02    0.286091137538340423E+00   -0.187246269371495850E+04   -0.703275511231553985E+01    1
    0.482171022891998291E+01    0.394293010234832764E+01    0.677967309951782227E+01    0.494598865509033203E+02    0.280190675115211318E+01   -0.186356152454904145E+04   -0.703375511231551886E+01    1
    0.409682619571685791E+01    0.231353759765625000E+01    0.369023084640502930E+01    0.664522230625152588E+02    0.567053871686639566E+00   -0.185701658245670274E+04   -0.703475511231550765E+01    1
    0.466514647006988525E+01    0.328955340385437012E+01    0.392992973327636719E+01    0.891948163509368896E+02    0.113425371236915021E-02   -0.185675212760572140E+04   -0.703575511231551776E+01    1
    0.484203493595123291E+01    0.336450982093811035E+01    0.318381500244140625E+02    0.647952735424041748E+02    0.254639976303171367E+00   -0.185199598423271550E+04   -0.703675511231548700E+01    1
    0.466220599412918091E+01    0.240312707424163818E+01    0.362762308120727539E+02    0.876150190830230713E+02    0.218114390773620822E-02   -0.184831437145844961E+04   -0.703775511231547224E+01    1
    0.406576162576675415E+01    0.202253830432891846E+01    0.599810600280761719E+01    0.375103056430816650E+02    0.942058387865320479E-01   -0.184671022759081507E+04   -0.703875511231545570E+01    1
    0.445825403928756714E+01    0.222388970851898193E+01    0.351366448402404785E+02    0.655221700668334961E+02    0.555317407415997083E-02   -0.183533549930005438E+04   -0.703975511231547202E+01    1
    0.485045164823532104E+01    0.363150584697723389E+01    0.393773531913757324E+02    0.272369027137756348E+02    0.117516507737121436E-01   -0.183249697622673557E+04   -0.704075511231547946E+01    1
    0.481011414527893066E+01    0.380674481391906738E+01    0.380810022354125977E+02    0.205662667751312256E+02    0.143941280820966537E-02   -0.182800612918882848E+04   -0.704175511231548690E+01    1
    0.436236512660980225E+01    0.372212517261505127E+01    0.353769898414611816E+02    0.825653493404388428E+02    0.164273484608282749E+01   -0.182787774978685070E+04   -0.704275511231548812E+01    1
    0.492183202505111694E+01    0.362172698974609375E+01    0.394541454315185547E+02    0.211638450622558594E+02    0.832582698906883523E-01   -0.182474869896824544E+04   -0.704375511231546003E+01    1
    0.423782181739807129E+01    0.381592643260955811E+01    0.966300725936889648E+01    0.757508039474487305E+02    0.691641244700858859E+00   -0.182456109644684329E+04   -0.704475511231549234E+01    1
    0.475601035356521606E+01    0.344243049621582031E+01    0.341816806793212891E+02    0.991909086704254150E+02    0.413237562743656195E+01   -0.182006784959783431E+04   -0.704575511231552998E+01    1
    0.495194995403289795E+01    0.227746057510375977E+01    0.837038278579711914E+01    0.960759520530700684E+02    0.518289807297529423E-02   -0.181693707415720451E+04   -0.704675511231549656E+01    1
    0.493899363279342651E+01    0.357778632640838623E+01    0.377104759216308594E+02    0.279033601284027100E+02    0.115650349300387570E-02   -0.181612953282790590E+04   -0.704775511231548979E+01    1
    0.456761300563812256E+01    0.371650099754333496E+01    0.238649606704711914E+02    0.610376596450805664E+02    0.485196784354214372E+00   -0.181495784375605149E+04   -0.704875511231552210E+01    1
    0.420340442657470703E+01    0.376225090026855469E+01    0.198617243766784668E+02    0.881283462047576904E+02    0.856382633010680482E-02   -0.180943578046200673E+04   -0.704975511231552154E+01    1
    0.432875400781631470E+01    0.218836033344268799E+01    0.282663297653198242E+02    0.574083149433135986E+02    0.227371051321702294E+00   -0.180871349366253844E+04   -0.705075511231551921E+01    1
    0.481675553321838379E+01    0.386927115917205811E+01    0.377894020080566406E+02    0.160760939121246338E+02    0.276585408094648421E-02   -0.180801389175250165E+04   -0.705175511231552399E+01    1
    0.402804994583129883E+01    0.393890666961669922E+01    0.298473644256591797E+02    0.840069055557250977E+02    0.133131349260403209E+00   -0.179693210576317711E+04   -0.705275511231551899E+01    1
    0.484332275390625000E+01    0.303398847579956055E+01    0.200593209266662598E+02    0.889431893825531006E+02    0.273306286014606426E-02   -0.179680310162109049E+04   -0.705375511231552732E+01    1
    0.408541709184646606E+01    0.255131053924560547E+01    0.345834827423095703E+02    0.561703145503997803E+02    0.117751476892355045E+00   -0.179020737043825784E+04   -0.705475511231554453E+01    1
    0.488002198934555054E+01    0.391789770126342773E+01    0.190235757827758789E+02    0.312668740749359131E+02    0.132415063808321589E-02   -0.177972734766825124E+04   -0.705575511231553776E+01    1
    0.413886177539825439E+01    0.380786156654357910E+01    0.481522560119628906E+01    0.791419684886932373E+02    0.675073233618490587E-01   -0.176334550662488550E+04   -0.705675511231551056E+01    1
    0.417233467102050781E+01    0.398507714271545410E+01    0.177544665336608887E+02    0.629817724227905273E+02    0.920767689516241439E-01   -0.175728825999565856E+04   -0.705775511231549935E+01    1
    0.477528172731399536E+01    0.371869206428527832E+01    0.377114200592041016E+02    0.244016945362091064E+02    0.287316135469774464E-02   -0.175683437008480200E+04   -0.705875511231551123E+01    1
    0.477222275733947754E+01    0.282612633705139160E+01    0.388278698921203613E+02    0.842184245586395264E+02    0.103508601730720337E+00   -0.174896339226873988E+04   -0.705975511231552222E+01    1
    0.407295352220535278E+01    0.223563051223754883E+01    0.118916153907775879E+02    0.476414322853088379E+02    0.173139242099989765E+00   -0.174455565310867814E+04   -0.706075511231553765E+01    1
    0.428233808279037476E+01    0.375310266017913818E+01    0.303817892074584961E+02    0.799766600131988525E+02    0.239232041534917679E-01   -0.174392040938828018E+04   -0.706175511231552999E+01    1
    0.405815941095352173E+01    0.398741078376770020E+01    0.275490188598632812E+02    0.741137325763702393E+02    0.493921775256154716E+00   -0.174095234691276028E+04   -0.706275511231550190E+01    1
    0.467116934061050415E+01    0.373660433292388916E+01    0.142378091812133789E+01    0.477752745151519775E+02    0.126232087730670273E+01   -0.172468766366570571E+04   -0.706375511231548359E+01    1
