    0.474145949768909070E+01    0.135835980412517142E+04    0.703196169603230725E+00    0.114780340100869280E+00    0.795431989523640165E-01    0.620819204172937678E+00    0.332793486451902436E+04   -0.677545497668704849E-04    0.206488588316581234E+01    0.642216153588614688E+05
    0.474521836375229089E+01    0.135835149191323580E+04    0.511449190644372331E+00    0.108990527131486409E+00    0.377679904077140360E+00    0.477118558720445451E+00    0.360763720726765041E+04   -0.182288315728934195E-03    0.263668107620846648E+01    0.642216463661204180E+05
    0.474289013854285990E+01    0.135835885510869593E+04    0.713388674829265157E+00    0.115649046262147101E+00    0.504485206736128844E+00    0.471325033565057505E+00    0.277026083659470396E+04   -0.414794760726315549E-05    0.189791195477844553E+03    0.642218047041203099E+05
    0.474375125861946323E+01    0.135835121738857742E+04    0.546261143457046239E+00    0.111674996437255147E+00    0.258177592074500362E+00    0.461308531055804188E-01    0.354006018846039024E+04   -0.133280237878605510E-03    0.120499472275156716E+02    0.642218148993751529E+05
    0.474197743782638614E+01    0.135835721990010211E+04    0.354818195093851929E+00    0.104199236193684125E+00    0.793882980109997027E+00    0.573657905312160918E-01    0.385122491050740155E+04    0.584434243976383931E-04    0.644776006709523415E+02    0.642218578979718732E+05
    0.474405751684669319E+01    0.135835368096985985E+04    0.556999411183137783E+00    0.106584653708903243E+00    0.226068997589578297E+00    0.216492877565558073E+00    0.417984151409111928E+04   -0.143311259857332535E-03    0.377204295302797477E+00    0.642218634114117012E+05
    0.474268683096391985E+01    0.135835902250758386E+04    0.342113543954643440E+00    0.103130110206754902E+00    0.394656319662512745E+00    0.770592579392344934E+00    0.420046976869147238E+04   -0.232818872945479553E-03    0.455034658470773490E+01    0.642218749498929392E+05
    0.474311607863661600E+01    0.135835939006010040E+04    0.500591254675854413E+00    0.104195723352240754E+00    0.735487569235476757E+00    0.496146911021505987E+00    0.310695345187342173E+04   -0.149576956220546570E-03    0.824822692348393005E+00    0.642218758755329327E+05
    0.474294266646364715E+01    0.135835356478083668E+04    0.478143164137908638E+00    0.114897998305026935E+00    0.290584078916626687E+00    0.210732568400144399E+00    0.442977088016188372E+04   -0.115361065499472039E-03    0.226037368888076740E+00    0.642219026150254213E+05
    0.474247816094469243E+01    0.135835975068803691E+04    0.830887487141411252E+00    0.118569260347699171E+00    0.753939167288367046E-01    0.413802364732499872E+00    0.152357273965589275E+04    0.326085727598536006E-04    0.156846723098653094E+02    0.642219827943744021E+05
    0.474149156241927106E+01    0.135835713736857019E+04    0.489318345591930826E+00    0.111421045853209708E+00    0.138483633834410563E+00    0.947498164170284873E+00    0.406724757036731853E+04   -0.846880233447894665E-04    0.129417555967093978E+00    0.642220034610581060E+05
    0.474365393615322706E+01    0.135835678188963129E+04    0.580367581210171735E+00    0.108099368527969586E+00    0.378980214398456638E+00    0.281038360536760345E+00    0.282015278287564661E+04   -0.132860202724014738E-03    0.223701746494235181E+03    0.642220093795186403E+05
    0.474245449456175017E+01    0.135835719549461555E+04    0.653491663971117687E+00    0.113296285162508739E+00    0.571888751110067650E+00    0.428000260824479950E+00    0.231331240354124247E+04   -0.172370756694173817E-04    0.451769749727262564E+02    0.642220543124617107E+05
    0.474224195170175111E+01    0.135836065006934700E+04    0.437326840089919899E+00    0.101444029554512649E+00    0.507342946127419370E+00    0.781207123724189323E+00    0.345381897075103143E+04   -0.264495017969740836E-04    0.138147228395957222E+00    0.642220548729837756E+05
    0.474226018480071243E+01    0.135835536287731770E+04    0.519562548855777129E+00    0.106674051572331174E+00    0.565009636284709682E+00    0.286875579419787696E+00    0.320718766719657651E+04    0.188562321601430662E-04    0.222910773196930059E+02    0.642220592991534359E+05
    0.474369342414182604E+01    0.135835592207055629E+04    0.650418042283888775E+00    0.108118908947421044E+00    0.323390594901140249E+00    0.463790999738728948E+00    0.345099369713869874E+04    0.208475848876986938E-04    0.921434231569389972E+01    0.642221252997009724E+05
    0.474223697724864923E+01    0.135835802923226515E+04    0.531346654980160205E+00    0.115308918381253969E+00    0.970753864152766321E-01    0.396603849974444478E+00    0.339787312573732470E+04   -0.908309819243809531E-04    0.202444668480629275E+02    0.642221338044171280E+05
    0.474223465443815151E+01    0.135835993382707716E+04    0.351833658800054239E+00    0.105821727133201149E+00    0.320161705898045490E+00    0.744980869439530458E-01    0.396174931761766811E+04   -0.145545873824465846E-03    0.197084123180224102E+01    0.642221369483299204E+05
    0.474406784717214070E+01    0.135835404953349530E+04    0.803986639300923622E+00    0.112449881747424277E+00    0.524312923306716305E+00    0.230339964936171100E-01    0.177493718783858412E+04   -0.365980567941962559E-04    0.116377414224235821E+03    0.642221797767071985E+05
    0.474352837942857164E+01    0.135835304791599401E+04    0.791804678392067807E+00    0.118782173030278132E+00    0.392016715262564985E+00    0.913506632210178027E+00    0.139800303029967563E+04   -0.168040154495665092E-03    0.293430273843514868E+02    0.642222549793617363E+05
    0.474303559151107468E+01    0.135835623647873581E+04    0.439609897382512549E+00    0.104148530781603618E+00    0.719099904019609104E+00    0.498382596250495080E+00    0.319037606236893589E+04   -0.248118076607665278E-03    0.622862812096068108E+01    0.642222552134872094E+05
    0.474302916344648384E+01    0.135835431188354505E+04    0.465470048665588498E+00    0.110204212516384487E+00    0.259066225349766421E+00    0.274827614393449382E+00    0.451818252942665731E+04    0.215567328925955786E-04    0.506060532431728632E+03    0.642223079497514118E+05
    0.474240545860186291E+01    0.135835573726785083E+04    0.518312595028065592E+00    0.108064229727350053E+00    0.819673818115044694E+00    0.276698285287389434E+00    0.375224112353023429E+04   -0.221152262851693441E-03    0.100787858510754336E+00    0.642223371628351160E+05
    0.474457704130534896E+01    0.135835226127948204E+04    0.402707933087807057E+00    0.104398751451521846E+00    0.456629646042394033E+00    0.203183836142224211E+00    0.449534276358795432E+04   -0.696753099575313749E-04    0.167376916382310381E+01    0.642223559686439985E+05
    0.474210330016167170E+01    0.135836090648704044E+04    0.358434000746906511E+00    0.104703641643075718E+00    0.924274172829004592E+00    0.404906666632763756E+00    0.404476402791164628E+04   -0.128623962426151190E-03    0.605868005505083795E+00    0.642224163073979871E+05
    0.474290227556654198E+01    0.135835393099661610E+04    0.636944431456552884E+00    0.106998300440145439E+00    0.998374346716420447E+00    0.193593725141439438E+00    0.229371846567628381E+04    0.382759046803259397E-05    0.223618330031895951E+01    0.642224179685203708E+05
    0.474384138143149681E+01    0.135835527037057000E+04    0.570196260560525192E+00    0.107056702226522998E+00    0.755154601397018954E+00    0.432983550235571668E-01    0.325741145107583225E+04    0.975888588132896908E-04    0.169356153634706402E+03    0.642224195746653277E+05
    0.474336967588202629E+01    0.135835344797101197E+04    0.738077851390666173E+00    0.121031419228355613E+00    0.227067267929427580E+00    0.426960519995708443E+00    0.240952448072104607E+04   -0.327714865166843630E-04    0.406850922889144206E+00    0.642224319865084108E+05
    0.474529073780448130E+01    0.135835066304426027E+04    0.651430509257140189E+00    0.110660314406627713E+00    0.584113935340932811E+00    0.186744999323054495E+00    0.281546472074538360E+04   -0.722352545395356778E-04    0.795361758599515523E+00    0.642224389924011775E+05
    0.474349008017410423E+01    0.135835351720722724E+04    0.824528436749238702E+00    0.119247208799123650E+00    0.247144215703527126E+00    0.705630250143030158E+00    0.165815145514761298E+04   -0.663767093250450740E-04    0.382423930894198136E+02    0.642224394579516666E+05
    0.474430862585300428E+01    0.135835134991698237E+04    0.697677781512959339E+00    0.107725643319571379E+00    0.597821999115859537E+00    0.223709287988854505E+00    0.220816110342327056E+04   -0.228861890258973084E-04    0.477679767047077775E+02    0.642224439614243311E+05
    0.474176378815008004E+01    0.135835978991469437E+04    0.727939421763684757E+00    0.116397134431440535E+00    0.533676921048344521E+00    0.150481763706022759E+00    0.266932208783869373E+04   -0.106369112686099259E-03    0.996462185596991645E+02    0.642224686866065604E+05
    0.474418539352593616E+01    0.135835313489166447E+04    0.613824938201871895E+00    0.109584711181589134E+00    0.211776278186505601E+00    0.258754493139199737E+00    0.284350085853444079E+04   -0.215822043172002765E-03    0.136711538088908430E+00    0.642224691897886223E+05
    0.474257964471755322E+01    0.135835530735884049E+04    0.625674636085395974E+00    0.104757049425235352E+00    0.512113612836326171E+00    0.677292980994060878E+00    0.289207954647462702E+04   -0.159221566541129615E-04    0.177957496443061700E+02    0.642225119384520658E+05
    0.474348605330782380E+01    0.135835761065809834E+04    0.798640697624902085E+00    0.118629067106937214E+00    0.159842030332349561E+00    0.403722105990022895E+00    0.209768450849101100E+04   -0.132922876696432680E-03    0.605335847120756387E+01    0.642225178746351594E+05
    0.474378914242299476E+01    0.135835591552756887E+04    0.543075241267701458E+00    0.107076882782255883E+00    0.532673394135977252E+00    0.976171303636261589E+00    0.330183499381820775E+04   -0.718685740721251203E-04    0.147745111859461424E+02    0.642225740881492384E+05
    0.474289871859151813E+01    0.135835922639304022E+04    0.740702352112964091E+00    0.112200364394042365E+00    0.504318408895223724E+00    0.995367381176858412E+00    0.173771336616309031E+04   -0.920372258177705699E-04    0.104356439102384888E+00    0.642225819654462684E+05
    0.474371459659880479E+01    0.135835347332171523E+04    0.540517949410457499E+00    0.107098639010525645E+00    0.226234994556388180E+00    0.214144259267367576E+00    0.386002886676111439E+04   -0.221240301701424547E-03    0.528663849119943485E+01    0.642226041372412146E+05
    0.474345225170534768E+01    0.135835424318541573E+04    0.640202725929570171E+00    0.102295703466098953E+00    0.902864670793491975E+00    0.237720065996931351E+00    0.263363256476098968E+04   -0.151600772068151597E-03    0.453854152010170486E+00    0.642226147735263658E+05
    0.474264538707422822E+01    0.135835521046539998E+04    0.397261207258326587E+00    0.105896466868809172E+00    0.114831225231723441E+00    0.904565036671819978E+00    0.413000211752510586E+04   -0.199169793448502258E-03    0.286149791003361820E+01    0.642226186735998490E+05
    0.474338970037640362E+01    0.135835753049690447E+04    0.423018264996042670E+00    0.109202564489305362E+00    0.298233365734928257E+00    0.393610816790993356E+00    0.354797974700445820E+04   -0.110627284285623765E-03    0.107185409343386939E+01    0.642226235798483394E+05
    0.474331774579958765E+01    0.135835830450209187E+04    0.873128293824845914E+00    0.124611287025339121E+00    0.405682263663324050E+00    0.517236962878001805E+00    0.958127009032649539E+03   -0.112760707767958388E-03    0.337573695606080122E+02    0.642226368500775425E+05
    0.474402429570329609E+01    0.135835222346585920E+04    0.479955010943140303E+00    0.112159307834428096E+00    0.957272806705889878E+00    0.150204247138864648E-01    0.382064668692179293E+04   -0.189454995095127750E-03    0.919891099335200746E+00    0.642226415886855975E+05
    0.474221667778057299E+01    0.135835959145454308E+04    0.350760715449281224E+00    0.110243388934081699E+00    0.865265268110821162E+00    0.300103590507158902E+00    0.414370326347653918E+04   -0.121802503050591468E-03    0.483056228082778905E+01    0.642227013280933461E+05
    0.474219582519527183E+01    0.135835798666388041E+04    0.830112193137480969E+00    0.116115647659163573E+00    0.131243702812216378E-01    0.843137244633211602E+00    0.138804385812412215E+04   -0.242486492230489450E-03    0.127744534584028706E+02    0.642227231608729635E+05
    0.474349934371617099E+01    0.135835424156809995E+04    0.693851148711362553E+00    0.112205677274333115E+00    0.349002517108397248E+00    0.496268272211581374E+00    0.271719187475566014E+04   -0.205564334178294993E-03    0.512908826793427465E+03    0.642227252047627408E+05
    0.474467889647189800E+01    0.135835153107489327E+04    0.460265892039459223E+00    0.106612253787418190E+00    0.598150400744475785E+00    0.327871018507752354E+00    0.436231012442624979E+04   -0.702583059185794400E-04    0.292446408314096074E+00    0.642227695431934262E+05
    0.474322691281585751E+01    0.135835451001981937E+04    0.581104706831439444E+00    0.101377736595797782E+00    0.667830661725645425E+00    0.857363188179192104E+00    0.271246170934913698E+04   -0.398597828247043980E-04    0.103231142953223909E+03    0.642228170154929539E+05
    0.474346645989268190E+01    0.135835391907915505E+04    0.608535871496255876E+00    0.106579461585420782E+00    0.243934687727901167E+00    0.390565744326630937E+00    0.268042475992255913E+04   -0.637063866257248735E-04    0.173192676589361727E+01    0.642228220142091886E+05
    0.474246635911110914E+01    0.135835620033551777E+04    0.772374858150344235E+00    0.117884730268026969E+00    0.568501846598992278E+00    0.587880518344635949E+00    0.141326421432113580E+04   -0.687910033640765268E-04    0.392081213290650377E+01    0.642228507132002851E+05
    0.474309329306814842E+01    0.135835607763835174E+04    0.439046130754083941E+00    0.986389186095737586E-01    0.507953769131522237E+00    0.988725837247277139E+00    0.299349251379743100E+04   -0.481867607114836417E-04    0.257248452461238273E+02    0.642228630573281844E+05
    0.474389171660776032E+01    0.135835306565262499E+04    0.459094593961219544E+00    0.105430125041117040E+00    0.509060096035643173E+00    0.454482217074047234E+00    0.370675718545478094E+04   -0.256353249789200734E-03    0.476332056567319828E+01    0.642229033726374328E+05
    0.474292181387100076E+01    0.135835732768722914E+04    0.752537503141772479E+00    0.108561698061247824E+00    0.666876530062285450E-01    0.910979741401437837E-01    0.193049949408501834E+04   -0.110114838246066858E-04    0.660161300794452472E+02    0.642229134544120170E+05
    0.474455192087456012E+01    0.135835267981293100E+04    0.793489882305153937E+00    0.122889387582495860E+00    0.506426539813447874E+00    0.853115689433559754E+00    0.157624798455828613E+04   -0.249910079564956970E-04    0.117760251982137358E+02    0.642229515063457075E+05
    0.474122932693784804E+01    0.135836105358893496E+04    0.435104622618527892E+00    0.107995886404325170E+00    0.407398573367494465E+00    0.366610865394914054E+00    0.387199689656785040E+04   -0.112120983735491088E-03    0.629665890758039914E+00    0.642229754749178537E+05
    0.474179862174086875E+01    0.135835896714837645E+04    0.575408912656877769E+00    0.104588927528581149E+00    0.332864385458150003E+00    0.817429404421325057E+00    0.299359943878142758E+04   -0.578328345920730885E-04    0.169131944029677544E+00    0.642229972991326940E+05
    0.474445096801792676E+01    0.135835378422300278E+04    0.445761219106948103E+00    0.106713434408827815E+00    0.395996150652662193E+00    0.971160124535814795E+00    0.341229552549906839E+04   -0.119754032836988519E-03    0.703776193022743346E+01    0.642230158479551610E+05
    0.474247213124937161E+01    0.135835597466072545E+04    0.791259677985368559E+00    0.117279544413920550E+00    0.949862659068385518E+00    0.375454824876392645E+00    0.126159171944487616E+04   -0.246431748767938534E-04    0.226082790058526717E+00    0.642230223205606162E+05
    0.474300773154384814E+01    0.135835430789396241E+04    0.832172381822749885E+00    0.119981754243419475E+00    0.715384086621656090E+00    0.172971332650183024E+00    0.109082844731346540E+04   -0.828508918012181805E-04    0.527727703514923121E+02    0.642230376886404702E+05
    0.474351803997037180E+01    0.135835458271995367E+04    0.486339879926327934E+00    0.106522207433136881E+00    0.593478054226710294E+00    0.756475984605900154E+00    0.322974312500584574E+04   -0.199731566547339813E-04    0.109439536019828454E+01    0.642230578388875729E+05
    0.474208423057350359E+01    0.135835892963269839E+04    0.577383927627284854E+00    0.111610081898563765E+00    0.911751577226396881E+00    0.706310586169734897E-02    0.407567246719262675E+04   -0.117245939130760252E-03    0.681718742495212027E+00    0.642230960257865518E+05
    0.474243956071676998E+01    0.135835882736965004E+04    0.687751429937336067E+00    0.115650522571313391E+00    0.539059433468703442E+00    0.357368925391777836E+00    0.280477032071480153E+04   -0.220788315760938393E-03    0.259756140440093688E+02    0.642231133817064110E+05
    0.474349686858023123E+01    0.135835332903235394E+04    0.768054395150536973E+00    0.116324742110480106E+00    0.390862319903721583E-01    0.946260952464224814E+00    0.171437759610737157E+04   -0.555971913573745157E-04    0.235572147654702526E+02    0.642231791353926092E+05
    0.474426607740155237E+01    0.135835566659994947E+04    0.349960337392875742E+00    0.102206999170206578E+00    0.465400782043616179E+00    0.757811703633093803E+00    0.386296282660313955E+04   -0.131119187550784517E-03    0.111179991968180033E+03    0.642231944070732861E+05
    0.474202800167673111E+01    0.135835629064758564E+04    0.548836790582848844E+00    0.106539009093373063E+00    0.414263250445390419E+00    0.370254661050445355E-01    0.385497106575146699E+04   -0.108822266340056288E-03    0.621393626032700013E+02    0.642232080975663557E+05
    0.474381468621004654E+01    0.135835277867236846E+04    0.531916082150037273E+00    0.108801456575639319E+00    0.406261146868328593E+00    0.791794487557615501E+00    0.323231772073748016E+04   -0.211293733558787066E-05    0.996674773019675442E+00    0.642232121536406630E+05
    0.474210014265672886E+01    0.135835759313112703E+04    0.659307823473372911E+00    0.114165029090545739E+00    0.732749999571646660E+00    0.615973529895117323E-02    0.285335056030774558E+04    0.444784739589701916E-04    0.757495236360150148E+00    0.642232243915545696E+05
    0.474176341315329530E+01    0.135836085298467196E+04    0.389007192086641973E+00    0.107930624172803094E+00    0.942461125502142338E+00    0.165833276296225296E+00    0.375817345587386080E+04   -0.723161174553198878E-04    0.166299642284932702E+03    0.642232420931018714E+05
    0.474407190455615968E+01    0.135835442137676500E+04    0.812757490662355697E+00    0.121937493796577215E+00    0.492288456625830428E+00    0.522045531803622009E+00    0.121124608605514595E+04   -0.959577125443428273E-04    0.201009269542781954E+01    0.642232513289576746E+05
    0.474265131861241862E+01    0.135835635335277561E+04    0.846864856456183146E+00    0.122351480444749944E+00    0.448378192597289005E+00    0.391457774884089726E+00    0.975047383305203766E+03   -0.927231021703887399E-04    0.131906662070267913E+03    0.642232720416552329E+05
    0.474184231809502776E+01    0.135835762952362711E+04    0.520808435184313412E+00    0.108821366848586384E+00    0.920494297325295752E+00    0.290651279107795757E+00    0.351335022647465712E+04   -0.158532009130014744E-03    0.189974226269480101E+00    0.642232722893745813E+05
    0.474319759850940681E+01    0.135835398491506339E+04    0.778864555830825034E+00    0.120635120930176032E+00    0.860323421586505904E-01    0.165847762695435635E+00    0.183952290591696783E+04   -0.185934743882720246E-03    0.296625291009670056E+00    0.642233050637127744E+05
    0.474356523598101898E+01    0.135835527622716540E+04    0.594878565678989557E+00    0.104928296879639907E+00    0.377998029660704116E+00    0.991934257494320848E+00    0.281888685995239757E+04    0.399161309155385234E-04    0.218232320522024530E+02    0.642233109373753978E+05
    0.474348921507961396E+01    0.135835744386370857E+04    0.604933718313105384E+00    0.112284576825818577E+00    0.517548298518086480E+00    0.290039455561613840E-01    0.295397639239688260E+04   -0.158774021322173609E-03    0.245878524660720274E+03    0.642233236284045270E+05
    0.474374191948461021E+01    0.135835337587718845E+04    0.499231528449409157E+00    0.106023412276035289E+00    0.351744619412654669E+00    0.747692758982692496E+00    0.308646841174616156E+04   -0.170189434502405606E-03    0.113500596421035969E+02    0.642233240922594996E+05
    0.474251915669996738E+01    0.135835463247792609E+04    0.333876537101103599E+00    0.113249046872765699E+00    0.195440521451575033E+00    0.100709258752066433E+00    0.462099594917756258E+04   -0.131508868043260151E-04    0.479100501904865350E+01    0.642233250245486270E+05
    0.474241260623423777E+01    0.135835563934728270E+04    0.735474707239956338E+00    0.119184724213784482E+00    0.195588864996531220E+00    0.107353704888747473E+00    0.254458986125819911E+04   -0.157397057690715145E-03    0.330663390967137216E+01    0.642233276360996242E+05
    0.474267140298935352E+01    0.135835702139587625E+04    0.630555501762926296E+00    0.109623449064448278E+00    0.413675172415196690E+00    0.827011988873900483E+00    0.357523292724852263E+04   -0.867505455437352080E-04    0.318771703108207705E+01    0.642233319690459903E+05
    0.474217154506930427E+01    0.135835566221022486E+04    0.341504705287145216E+00    0.111784093665881573E+00    0.644020825752490533E+00    0.139437682572322377E-01    0.411198427039353919E+04   -0.808023622942002722E-04    0.913165821519976006E+01    0.642233375534986553E+05
    0.474380730704866860E+01    0.135835337616909669E+04    0.447812312831813830E+00    0.996484222381109203E-01    0.843002076301021530E+00    0.193574310290623941E+00    0.351267303120833276E+04   -0.339483539952547547E-04    0.567416132924254981E+02    0.642233462983020290E+05
    0.474347718353799230E+01    0.135835777762354769E+04    0.374543822336787346E+00    0.108552866557581507E+00    0.284993262274409687E+00    0.455188509982003442E+00    0.477410361657261728E+04   -0.133136652648275844E-03    0.372009571902219250E+03    0.642233782770287944E+05
    0.474131273206206671E+01    0.135835833456948080E+04    0.612675577215625600E+00    0.110313293038223778E+00    0.299416097210022547E+00    0.576524382432921811E+00    0.314071230128569459E+04   -0.660530569165018792E-04    0.435628109244285744E+00    0.642233987038689374E+05
    0.474211259704494470E+01    0.135835741326349694E+04    0.442765765993671401E+00    0.106982622587483034E+00    0.269472111067469933E+00    0.716957346829612874E+00    0.348493063473588290E+04   -0.153206970298494543E-03    0.375459895370494345E+00    0.642234012515172799E+05
    0.474405367457780525E+01    0.135835626172935531E+04    0.426623579387671925E+00    0.102923473999566015E+00    0.594163585325643839E+00    0.310371763672199097E+00    0.403079437389781606E+04   -0.708431803560966743E-04    0.848981184355394380E+00    0.642234139959859313E+05
    0.474442419067769006E+01    0.135835322743202551E+04    0.837852094940815029E+00    0.122080869585205115E+00    0.185247046255375053E+00    0.710045750276511289E+00    0.132483360427224329E+04    0.166145374295643493E-04    0.167084567488470226E+00    0.642234369001674204E+05
    0.474338033183251717E+01    0.135835655935581735E+04    0.747185396342968655E+00    0.115369621719203314E+00    0.717789264631347956E+00    0.939953848985254137E+00    0.146764896002742989E+04   -0.125593054198583110E-03    0.728369341217502040E+02    0.642234439998594607E+05
    0.474137240768425361E+01    0.135835995848223456E+04    0.676828880555639500E+00    0.115667632528629341E+00    0.194745076865170591E+00    0.822012246508944000E+00    0.256206164127364127E+04   -0.918875586874115969E-04    0.322225346159086445E+01    0.642234728800600569E+05
    0.474287239047581455E+01    0.135835695890868487E+04    0.382387559954202705E+00    0.992178555970813086E-01    0.666955058376038856E+00    0.312735693676787441E+00    0.388938136995899185E+04   -0.808138907580927072E-04    0.399892645820299464E+01    0.642235004873147263E+05
